0.04,0.38,0.58,0.06,0.1,0.84,0.1968
0.04,0.38,0.58,0.06,0.12,0.82,0.168
0.04,0.38,0.58,0.06,0.14,0.8,0.1408
0.04,0.38,0.58,0.06,0.16,0.78,0.1152
0.04,0.38,0.58,0.06,0.18,0.76,0.0911999999999997
0.04,0.38,0.58,0.06,0.2,0.74,0.0688
0.04,0.38,0.58,0.06,0.22,0.72,0.0479999999999998
0.04,0.38,0.58,0.06,0.24,0.7,0.0287999999999997
0.04,0.38,0.58,0.06,0.26,0.68,0.0111999999999997
0.04,0.38,0.58,0.06,0.68,0.26,0.0111999999999999
0.04,0.38,0.58,0.06,0.7,0.24,0.0287999999999999
0.04,0.38,0.58,0.06,0.72,0.22,0.0479999999999998
0.04,0.38,0.58,0.06,0.74,0.2,0.0688
0.04,0.38,0.58,0.06,0.76,0.18,0.0911999999999997
0.04,0.38,0.58,0.06,0.78,0.16,0.1152
0.04,0.38,0.58,0.06,0.8,0.14,0.1408
0.04,0.38,0.58,0.06,0.82,0.12,0.168
0.04,0.38,0.58,0.06,0.84,0.1,0.1968
0.04,0.38,0.58,0.06,0.86,0.08,0.2272
0.04,0.38,0.58,0.06,0.88,0.0599999999999999,0.2592
0.04,0.38,0.58,0.06,0.9,0.0399999999999999,0.2928
0.04,0.38,0.58,0.06,0.92,0.0199999999999999,0.328
0.04,0.4,0.56,0.06,0.02,0.92,0.3352
0.04,0.4,0.56,0.06,0.04,0.9,0.3
0.04,0.4,0.56,0.06,0.06,0.88,0.2664
0.04,0.4,0.56,0.06,0.08,0.86,0.2344
0.04,0.4,0.56,0.06,0.1,0.84,0.204
0.04,0.4,0.56,0.06,0.12,0.82,0.1752
0.04,0.4,0.56,0.06,0.14,0.8,0.148
0.04,0.4,0.56,0.06,0.16,0.78,0.1224
0.04,0.4,0.56,0.06,0.18,0.76,0.0984
0.04,0.4,0.56,0.06,0.2,0.74,0.0760000000000003
0.04,0.4,0.56,0.06,0.22,0.72,0.0552000000000001
0.04,0.4,0.56,0.06,0.24,0.7,0.036
0.04,0.4,0.56,0.06,0.26,0.68,0.0184
0.04,0.4,0.56,0.06,0.28,0.66,0.00239999999999996
0.04,0.4,0.56,0.06,0.66,0.28,0.00240000000000018
0.04,0.4,0.56,0.06,0.68,0.26,0.0184000000000002
0.04,0.4,0.56,0.06,0.7,0.24,0.0360000000000003
0.04,0.4,0.56,0.06,0.72,0.22,0.0552000000000001
0.04,0.4,0.56,0.06,0.74,0.2,0.0760000000000003
0.04,0.4,0.56,0.06,0.76,0.18,0.0984
0.04,0.4,0.56,0.06,0.78,0.16,0.1224
0.04,0.4,0.56,0.06,0.8,0.14,0.148
0.04,0.4,0.56,0.06,0.82,0.12,0.1752
